avg_cosine_center,cosine_with_top1,cosine_with_top2,cosine_with_top3,cosine_with_top4,cosine_with_top5,device_id,url
0.227,0.48,0.43,0.34,0.32,0.16,VBJ4C18512003181,http://news.cri.cn/20180625/c801eb4d-3ee2-9774-8607-d0bca3fefb7c.html
0.129,0.38,0.31,0.18,0.15,0.11,90a10f2d1f00d6bb7ec579de9b63a89f528b9b9b,http://www.mohurd.gov.cn/wjfb/201806/t20180628_236583.html
0.186,0.36,0.28,0.24,0.23,0.19,1a72500921027ece,http://m2.people.cn/r/MV8wXzExMjE2ODM3XzczXzE1MzAzMTY3OTU=
0.225,0.73,0.28,0.27,0.22,0.2,LKX7N18122000266,http://www.chinanews.com/gj/2018/06-20/8542215.shtml
0.08900000000000001,0.17,0.17,0.16,0.14,0.12,f4d023de0524ab1b98b817e4c8377a8a0d3ac02e,http://www.zhihu.com/question/281943900/answer/423753105?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.23499999999999996,0.75,0.44,0.23,0.23,0.2,e24e5e7627a3cfde117eae5622208339b8fe1f4d,http://news.163.com/18/0703/12/DLPQ98JM0001875P.html
0.19,0.54,0.27,0.27,0.26,0.23,cd739742,https://www.thepaper.cn/newsDetail_forward_2239127
-100.0,,,,,,939e3de7cbd1a7c4c793158c561d4b0ddb9f5610,http://sputniknews.cn/russia_china_relations/201806201025698033/
0.21200000000000002,0.62,0.37,0.36,0.33,0.21,cb212b820a7b0887e1f4b4245282f057a30358dc,http://www.chinanews.com/sh/2018/06-27/8548370.shtml
0.13100000000000003,0.56,0.25,0.2,0.16,0.11,aeace053,http://news.enorth.com.cn/system/2018/06/27/035744177.shtml
0.17800000000000002,0.62,0.45,0.29,0.16,0.13,2c1446b85fe2fa390bf630588353d1ac92caf7df,https://www.jiemian.com/article/2267217.html
0.11100000000000002,0.3,0.23,0.22,0.11,0.1,29d26d6a,https://mp.weixin.qq.com/s/yBcqgN9Ds80wNF_lW0Kc0g
0.20800000000000002,0.35000000000000003,0.29,0.27,0.25,0.24,650dbb9faa2a1c338e907bb87652a2e6bac00cd3,http://www.xinhuanet.com/world/2018-06/30/c_1123057800.htm
-100.0,,,,,,71BQADSC4JTLF,http://www.thecover.cn/technology/879386
0.16,0.71,0.18,0.16,0.12,0.08,GWY0217411003582,https://bbs.hupu.com/22712442.html
0.19,0.54,0.33,0.3,0.2,0.15,040501e72e2d1f3edae50f1e1e89c4eb66aaf182,http://www.dongqiudi.com/article/706939
-100.0,,,,,,ac4d5967401713f5151ecdf4a0904fc213274c4d,https://www.iesdouyin.com/share/video/6560139728979496195/?region=CN&mid=6559043202857306887&titleType=title&timestamp=1529810975&utm_campaign=client_share&app=aweme&utm_medium=ios&tt_from=copy&iid=32360095693&utm_source=copy
0.05499999999999999,0.19,0.14,0.1,0.09,0.08,Y2J7N17309000914,https://www.jiemian.com/article/2255902.html
-100.0,,,,,,7dba363d298bb0837ae3e6c6cfac8ecc73b2844b,http://sputniknews.cn/media-worldcup-2018/201806201025697079/
0.08500000000000002,0.17,0.14,0.12,0.1,0.07,2effb1a65117f91780d8cbabe033ae7b8f702b67,http://www.chinanews.com/ty/2018/07-01/8552606.shtml
0.178,0.38,0.37,0.29,0.26,0.2,c668f2da9f63801b6517d257bd192dac6ed67480,http://news.ifeng.com/a/20180627/58900656_0.shtml
0.262,0.53,0.48,0.34,0.33,0.24,d5d0150a,http://mobile2.itanzi.com/api2/a/931213?for=rss&rss=chouti
0.20900000000000002,0.45,0.31,0.29,0.24,0.23,A5R4C17A27002879,https://mp.weixin.qq.com/s/T108OrBdLPmt7fQpmdMJ_w
0.24000000000000005,0.46,0.44,0.43,0.22,0.21,f6af12a7fe2ac3c8c1300c73e6ad9ad451f781be,http://news.fznews.com.cn/dsxw/20180702/5b3965b22b67f.shtml
0.19499999999999998,0.61,0.37,0.24,0.18,0.15,dd93bcbf209beb8111a7dd0a286ec01fe0de2f49,http://taiwan.huanqiu.com/article/2018-06/12336445.html
0.129,0.42,0.21,0.18,0.13,0.09,5493c3a0dd5e756a8835b332b396b5d715b24cf4,http://news.sina.com.cn/c/2018-07-03/doc-ihevauxi2705714.shtml
0.24899999999999997,0.46,0.34,0.33,0.28,0.26,9394835c4f51d0d61b143bdcaecc99c6e0541d2c,http://world.huanqiu.com/exclusive/2018-06/12377719.html
0.236,0.54,0.47000000000000003,0.3,0.27,0.25,27c6e9a4160f57b7758bebcd4daf30739442f473,http://news.163.com/18/0702/20/DLO4949A0001899N.html
0.189,0.43,0.26,0.24,0.23,0.2,a07dd1b7f9b5cb7007301dec17af9d568ed604d4,http://world.huanqiu.com/exclusive/2018-06/12313319.html
0.188,0.41000000000000003,0.3,0.21,0.2,0.16,8a099517eda35afe98121982ae1fe4ce25f18362,http://www.vgtime.com/topic/951369.jhtml
0.213,0.39,0.38,0.36,0.24,0.18,54cefb4d446a8461c6c25e13a20c993ddfe616b1,http://news.163.com/18/0701/13/DLKP6HI40001875P.html
0.14700000000000002,0.34,0.26,0.13,0.13,0.12,LGLS993e9449a2c,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/sy/2018-06-24/doc-iheirxyf0826840.shtml
0.09857142857142857,0.32,0.16,0.15,0.14,0.04,9b06562c2a5bef1b3a5e75086b88caf191352253,http://health.people.com.cn/n1/2018/0701/c14739-30097842.html
0.06300000000000001,0.22,0.12,0.11,0.07,0.06,38d8570a2820837eaa78dbd54124502cc4b0120a,https://www.thepaper.cn/newsDetail_forward_2210894
0.3350000000000001,0.59,0.49,0.48,0.37,0.34,241f90e17dd2e4ee57a115046c637a1078173220,http://www.thecover.cn/news/884428
0.288,0.5700000000000001,0.39,0.36,0.34,0.34,IVS48SRGLFUKSSPN,http://www.dzwww.com/xinwen/guojixinwen/201807/t20180702_17557388.htm
0.26599999999999996,0.74,0.33,0.3,0.25,0.22,f041d434,http://tech.qianlong.com/2018/0703/2672453.shtml
-100.0,,,,,,99a347a0,http://www.miaopai.com/show/aKI-2q6yk8IrewEgJrNy6aGaa8Jxgfp-dOwPwg__.htm
0.155,0.39,0.28,0.21,0.21,0.18,VED0218412000964,https://wallstreetcn.com/articles/3350030
0.279,0.62,0.38,0.35000000000000003,0.3,0.29,TPC7N18512000560,https://www.jiemian.com/article/2249530.html
0.11600000000000002,0.33,0.2,0.1,0.1,0.1,cad3e63124f487deccb221d2dac1cb1549c0639e,https://mp.weixin.qq.com/s/GipsEVYDKPM5_HfNRyYEKA
-100.0,,,,,,131c5975a0beb95edd25876d92674aa85be2aa0d,https://www.miaopai.com/show/GDukXXF40WaJTKjuzyUhitrrbSBDnboiSTh~Iw__.htm
0.17800000000000002,0.54,0.32,0.31,0.24,0.14,52548c6d142c619d302cb6d4ea20d0d8f823118f,http://xw.kunming.cn/c/2018-06-27/10543410.htm
0.30100000000000005,0.64,0.43,0.42,0.41000000000000003,0.4,06dadc924ebd0c7463d118c5065346d96e6d67ab,http://bbs.tianya.cn/post-934-173408-1.shtml?event=rss%7Crss_web
0.18900000000000003,0.43,0.42,0.39,0.31,0.13,683dd6e20204744e18f1fe6bab53201a5f76746f,http://lady.163.com/18/0705/01/DLTOA12400267VQQ.html
0.14625000000000002,0.39,0.31,0.14,0.13,0.11,d0df0c8cceb2e949ec9f6f6631c04989cfdfb12e,http://www.chinanews.com/tw/2018/07-03/8555504.shtml
0.211,0.48,0.42,0.34,0.29,0.22,16112634425112713109071f4aaf8f4cf6b17014,http://tech.qq.com/a/20180627/005341.htm
-100.0,,,,,,98899a46414f414636,http://bbs.tianya.cn/post-worldlook-1846016-1.shtml?event=rss%7Crss_web
0.265,0.64,0.56,0.4,0.3,0.29,63469691d24811b0b468a491fbbd3658081fd69e,http://go.rss.sina.com.cn/redirect.php?url=http://blog.sina.com.cn/s/blog_7bf4c61b0102y24s.html
0.207,0.62,0.45,0.31,0.16,0.15,1be59327f911855a46d7e33c652ff9587bf7c707,http://tech.ifeng.com/a/20180625/45036654_0.shtml
0.21800000000000003,0.41000000000000003,0.36,0.25,0.22,0.22,c6aa8a0,http://www.iheima.com/zixun/2018/0623/168678.shtml?comefrom=couti
0.23500000000000001,0.5700000000000001,0.54,0.35000000000000003,0.35000000000000003,0.24,143e326609fbde00e0d3accc89dee9ed3c2c68c5,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqrx9945403.shtml
0.289,0.46,0.38,0.35000000000000003,0.35000000000000003,0.28,99828a4,http://bbs.tianya.cn/post-funinfo-7656289-1.shtml?event=rss%7Crss_web
0.304,0.59,0.38,0.38,0.33,0.33,25830c7373914032c13f7bbc92e0c961cb552b6d,http://news.163.com/18/0629/13/DLFM7TH30001875P.html
0.123,0.27,0.21,0.17,0.13,0.11,a08ccab8,http://www.xinhuanet.com/world/2018-06/20/c_1123012353.htm
0.158,0.45,0.25,0.24,0.21,0.18,bf86b364cca56c967a3dd05179d8346ecb725f8b,http://news.163.com/18/0705/20/DLVQTTON0001899N.html
-100.0,,,,,,WGY0217401006796,http://www.newsmth.net/bbstcon.php?board=RealEstate&gid=7191472
-100.0,,,,,,243bcf5c789584dfe4a6df7480bd415da7e5d324,https://www.iesdouyin.com/share/video/6569878773670350084/?region=CN&mid=6451776117690141453&titleType=title&timestamp=1530081496&utm_campaign=client_share&app=aweme&utm_medium=ios&tt_from=copy&iid=31944701442&utm_source=copy
0.20099999999999998,0.4,0.29,0.28,0.26,0.19,9bea816f,https://www.zuinow.com/n9385579.html
0.24000000000000005,0.47000000000000003,0.38,0.37,0.34,0.32,21aeac2239b18ab1898538917539f7ea22290313,http://www.xinhuanet.com/2018-07/03/c_1123072675.htm
0.136,0.37,0.27,0.18,0.17,0.12,8f4ad9e3f914fc59e0898de82711b227d270ff0c,http://game.huanqiu.com/news/2018-06/12369509.html
0.11200000000000002,0.28,0.21,0.19,0.18,0.16,bb6d4d637e1f84bc74be677cd6b0b8d137abc85f,https://www.zuinow.com/n9426292.html
0.26,0.64,0.43,0.36,0.29,0.27,ced60f0a8f2fb9bbb7587402376e08069b6de002,https://wallstreetcn.com/articles/3342822
-100.0,,,,,,8b3331c0cd2df7bae13c541f19c90bad1580c918,http://view.inews.qq.com/a/90PAZ5ROD00010VL000
0.07799999999999999,0.31,0.21,0.09,0.08,0.08,fa543b7c,https://www.jiemian.com/article/2246804.html
0.174,0.43,0.39,0.33,0.28,0.25,c57390bfdb9621d91bcbde510c56140bded795a8,https://www.thepaper.cn/newsDetail_forward_2239127
0.23199999999999998,0.46,0.38,0.34,0.26,0.23,cbb52a2ef1c996ff2d6cb414fdf5dcb000df3307,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk6336395.shtml
0.262,0.6,0.38,0.35000000000000003,0.29,0.27,90b97a9d595c2bc52cac62bffc2caeb8f6e52ecf,http://www.igao7.com/news/201806/zbn8hxvhWxwVeSYn.html
0.15,0.3,0.3,0.15,0.1,0.08,LKX0217C14006195,https://www.jiemian.com/article/2261777.html
0.259,0.5700000000000001,0.42,0.31,0.26,0.25,e8ac9e4981ddf7390c0f917b7c7640be100252e7,http://news.ifeng.com/a/20180701/58952334_0.shtml?_zbs_baidu_news
0.225,0.41000000000000003,0.39,0.37,0.31,0.25,3f7155ecca88c55792fe7ea9e3fbf07acee274f2,https://www.jiemian.com/article/2247554.html
0.255,0.42,0.35000000000000003,0.32,0.3,0.28,2b94a62717d6b9451ad9f094489eb6ded46969db,http://www.acgdoge.net/archives/28006
0.14400000000000002,0.28,0.23,0.17,0.15,0.15,e24e5e7627a3cfde117eae5622208339b8fe1f4d,https://www.sohu.com/picture/238537475
0.155,0.6,0.27,0.19,0.16,0.13,e3331e0cae77f992ef5edd1b3cf5c93756e1cac0,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-22/doc-iheirxye0073982.shtml
-100.0,,,,,,732e0412,https://www.miaopai.com/show/4W1K6dLyC3oZvrWkP3ZfpA2AIeZcAPsC~wXj3A__.htm
0.186,0.37,0.31,0.25,0.22,0.19,N8K5T17510002483,http://bbs.tianya.cn/post-funinfo-7654863-1.shtml?event=rss%7Crss_web
0.11200000000000002,0.5,0.2,0.14,0.14,0.12,5a95125703eaf78d5fc265a84b5692d1b9da8809,http://www.cnr.cn/jingji/txcj/20180627/t20180627_524283753.shtml
0.309,0.55,0.54,0.47000000000000003,0.27,0.27,6b03af7fa2b24ef51d0edec88824e201a6c64ccb,http://news.163.com/18/0701/15/DLKVCC390001875P.html
-100.0,,,,,,bbc03b39,https://zhuanlan.zhihu.com/p/38913796
-100.0,,,,,,8d1a1ee23f5b456148e5d1eb23d414ca7cd83bcb,https://m.miaopai.com/show/channel/M0Mu0IQzoDBuklK~R54OxFKd2ci0UeEW2JHwRQ__
0.18000000000000002,0.41000000000000003,0.29,0.27,0.15,0.13,36531110,http://sports.sina.com.cn/motorracing/f1/newsall/2018-06-23/doc-iheirxye7655948.shtml
0.17700000000000002,0.5700000000000001,0.32,0.25,0.22,0.21,0e13086ec3f1fdc3317313660032eb35fb531301,http://news.sina.com.cn/o/2018-06-25/doc-ihencxtu0387636.shtml
0.23500000000000001,0.46,0.43,0.38,0.38,0.22,155caca89bd02bb6449f12de43a1d68a5c5ed6e7,http://tech.ifeng.com/a/20180702/45046394_0.shtml
0.28,0.52,0.33,0.29,0.23,0.03,bfcb54b556ff5731bc5b56653b42e5670360e2c9,http://news.cri.cn/20180625/c801eb4d-3ee2-9774-8607-d0bca3fefb7c.html
0.229,0.51,0.47000000000000003,0.29,0.25,0.21,5eee7833,https://www.thepaper.cn/newsDetail_forward_2233009
0.132,0.47000000000000003,0.28,0.13,0.12,0.09,49e9822084e8eb906f76635cbf2587a00b0e31c6,http://world.kbs.co.kr/chinese/news/news_In_detail.htm?No=59542
0.207,0.71,0.3,0.27,0.25,0.19,344f316d9776c9b24f87efa87a0bf53d22a5e34b,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-26/doc-ihencxtu7246876.shtml
0.21200000000000005,0.49,0.49,0.33,0.29,0.19,d76be39eb421ba4f5680ce9a77f7c8f27070899d,https://bbs.hupu.com/22663216.html?share_from=kqapp
0.25500000000000006,0.39,0.36,0.33,0.28,0.26,70c8f037fdd7c2ba012e3cf4f51467fc7e41c621,http://www.williamlong.info/archives/5378.html
0.256,0.52,0.36,0.28,0.26,0.26,12a08d606897b047d52b93b9e4abf31f0cf40520,http://www.xinhuanet.com/world/2018-07/01/c_1123062265.htm
0.21900000000000003,0.52,0.51,0.33,0.24,0.23,b7d945e9c34c8603107ee94de1f9b2bddf75e5fc,http://www.vgtime.com/topic/951677.jhtml
-100.0,,,,,,MGX5T17912000640,https://mp.weixin.qq.com/s/49Bp_PnC0wpGr9d53t7V8A
0.21100000000000002,0.43,0.42,0.36,0.23,0.22,d9e89216219c8c9ef43878d95d5e3223d94570f7,https://mp.weixin.qq.com/s/01s2W3LH9NjtseCJAjRhLw
0.14,0.3,0.1,0.02,,,52f8363262127b79204fe44c9db0b5e9cbbe26e9,http://new.qq.com/omn/20180703/20180703A08NIE.html
0.15699999999999997,0.5,0.36,0.2,0.15,0.13,9aa3459,http://ent.163.com/18/0627/17/DLAUJ7D000038FO9.html
0.10800000000000001,0.18,0.15,0.14,0.14,0.13,5fc373f8f3bf6f60016b3e9f628e9d0f51db9663,http://sputniknews.cn/worldcup-2018-archive/201806251025733377/
0.193,0.42,0.33,0.26,0.23,0.23,IVS48SRGLFUKSSPN,http://tech.qq.com/a/20180625/032304.htm
0.181,0.33,0.26,0.25,0.24,0.23,721QADRG33N6E,http://news.163.com/18/0703/23/DLQVITVG00018AOR.html
0.15700000000000003,0.29,0.22,0.2,0.18,0.17,32a30ff1e462988e3be1147e232bf6f588f7a394,http://2018.163.com/18/0701/11/DLKI3CI4000598U2.html
0.24500000000000002,0.7000000000000001,0.38,0.37,0.32,0.23,FA77J1803881,http://news.163.com/18/0701/14/DLKRCF0M0001899N.html
0.16299999999999998,0.37,0.26,0.23,0.21,0.21,89b78a58cf09385a8ad2e3f79e9916b006220e23,http://www.21jingji.com/2018/6-23/yMMDEzODFfMTQzNzEyMQ.html
0.146,0.35000000000000003,0.26,0.19,0.18,0.15,7bb83d34bfa209d606d5e6550c3e070e48385717,https://wallstreetcn.com/articles/3343892
0.142,0.63,0.18,0.16,0.14,0.14,3HX5T17315003610,http://sports.sina.com.cn/basketball/nba/2018-07-02/doc-ihespqry4078245.shtml
0.2879999999999999,0.58,0.48,0.37,0.34,0.33,d84bf862e216f9f11b86dadd8a05ad1a7bd9df3a,http://news.stnn.cc/shwx/2018/0624/556580.shtml
0.22399999999999998,0.45,0.25,0.24,0.24,0.23,a9351c3ee9da268736022204c8c4a1187519c6bf,http://www.52toys.com/post/1017892.html
0.22599999999999998,0.46,0.28,0.18,0.14,0.07,0067c04c90f3aa0ac5ce8eb348a97b3e4dbeb4d8,http://ent.sina.com.cn/s/m/2018-06-28/doc-iheqpwqy3041571.shtml
0.12333333333333334,0.14,0.14,0.09,,,efd8c472,http://mil.news.sina.com.cn/china/2018-07-03/doc-ihevauxi3364139.shtml
0.20299999999999999,0.53,0.48,0.27,0.27,0.18,22b48c07d68a19c43e4967a4b6afcd12e98047c6,http://tech.qq.com/a/20180625/030474.htm
0.07749999999999999,0.26,0.12,0.09,0.07,0.05,07947eff3add04bcbc223ea1aa39c5f0f37377d6,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-25/doc-iheirxyf5337443.shtml
0.274,0.56,0.47000000000000003,0.35000000000000003,0.29,0.25,PBV7N16321017693,http://news.163.com/18/0622/15/DKTPVMKE0001875P.html
0.251,0.49,0.36,0.31,0.3,0.22,HMK7N17209018865,http://sports.sina.com.cn/basketball/nba/2018-06-24/doc-iheirxye9543824.shtml
0.188,0.58,0.38,0.24,0.24,0.1,D5F7N18308000682,http://mobile2.itanzi.com/api2/a/925553?for=rss&rss=chouti
0.166,0.44,0.3,0.24,0.24,0.19,6b1c896,https://www.jiemian.com/article/2257273.html
0.215,0.38,0.34,0.33,0.26,0.25,f8edc1d758e4cebdc5330999e8f8765453741e35,https://money.163.com/18/0624/20/DL3FKFTU00258152.html
0.22099999999999995,0.45,0.42,0.26,0.23,0.23,ce0917196b0a1cb50c7e,http://www.52toys.com/post/1017887.html
0.153,0.32,0.27,0.25,0.22,0.12,FA75P1801972,https://new.brand.smzdm.com/topic/1001
0.281,0.5700000000000001,0.56,0.48,0.31,0.26,B7EDU17C08016381,http://tech.qq.com/a/20180627/028315.htm
0.145,0.35000000000000003,0.31,0.21,0.19,0.15,ff94c81e,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/c/2018-06-27/doc-ihencxtv2081077.shtml
0.194,0.68,0.45,0.2,0.19,0.18,22631150c954b05d16b08b1a099d2a87a86f09be,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-28/doc-iheqpwqx8827921.shtml
0.24555555555555555,0.4,0.34,0.31,0.27,0.27,14b1066b82bd2d7a5f72a887f7899da2ea82ccb1,http://user.guancha.cn/main/content?id=23740&s=fwzxfbbt
0.33899999999999997,0.7000000000000001,0.4,0.39,0.37,0.36,019c4ebb106f5fc37cb3b77b56be0b60b6c1daa9,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-25/doc-iheirxyf4946760.shtml
0.27999999999999997,0.59,0.44,0.31,0.3,0.27,78496ad5,http://baby.sina.com.cn/wemedia/health/2018-07-04/doc-ihevauxi9736403.shtml
0.197,0.53,0.44,0.35000000000000003,0.23,0.21,a75487ddb694550e89bd14518fc922255a3b9614,http://lady.163.com/18/0705/16/DLVCCN2600267VA9.html
0.265,0.43,0.37,0.31,0.28,0.28,2351c0100f0c7ece,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-25/doc-iheirxyf5575797.shtml
0.15,0.37,0.3,0.26,0.2,0.14,9d83fa73,https://www.jiemian.com/article/2267610.html
0.12,0.25,0.22,0.22,0.17,0.16,d8c114f4,https://mp.weixin.qq.com/s/CyRZ5oN4kZ55coRDg2FEng
0.08,0.29,0.14,0.13,0.13,0.11,ff83f1e7a35f63e2acee7b5b1ebc1d42d7939beb,http://news.163.com/18/0623/09/DKVNS2N00001899N.html
-100.0,,,,,,3fa3694ac29acee7aba907572845d05e7fd5fec2,https://www.thepaper.cn/newsDetail_forward_2230347
0.21400000000000002,0.48,0.47000000000000003,0.4,0.24,0.22,APU0216719002460,http://m.gmw.cn/2018-07/02/content_29616567.htm
0.144,0.39,0.29,0.21,0.13,0.12,45eb6fd4,http://news.ifeng.com/a/20180630/58948717_0.shtml
0.20400000000000001,0.42,0.4,0.29,0.25,0.21,0597ac8650864fade2245b5bab50831dba03bf09,http://tech.ifeng.com/a/20180625/45037516_0.shtml
0.076,0.32,0.17,0.17,0.08,0.08,42514e9e71e6663ad45ccf90156d9ae40a3f47f8,http://sports.cri.cn/20180630/4518b4b2-330c-acb7-d84d-ccc6d852194a.html
0.20800000000000002,0.29,0.26,0.26,0.25,0.22,C1NGA2E7A2416422,http://www.shejipi.com/194492.html
0.16,0.36,0.27,0.27,0.25,0.19,feccce8018015a8accf67e5f08995874ec9d7442,http://world.huanqiu.com/photo/2018-06/2900211.html#p=1
0.267,0.61,0.53,0.52,0.32,0.25,2565ba9f5101d6966cd6e1fd7885ff80ba6e8315,http://tech.qq.com/a/20180703/007671.htm
0.329,0.49,0.46,0.44,0.42,0.29,499a081349ffe4bac44c1bfc5a680211ea1854cc,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-23/doc-iheirxye5398262.shtml
0.22099999999999995,0.55,0.43,0.35000000000000003,0.24,0.2,bde62567c6bf4a3fe1eafc02b47ea57f426ed37a,https://wallstreetcn.com/articles/3346768
0.24100000000000002,0.47000000000000003,0.38,0.35000000000000003,0.25,0.24,64bc752dc89aa11f1fda132dce054710c3344909,http://sputniknews.cn/society/201807031025799314/
0.181,0.47000000000000003,0.25,0.24,0.22,0.21,eda56f80ff52b67cc284609632af5cd7adf4f30a,http://tech.qq.com/a/20180625/011348.htm
0.11000000000000001,0.24,0.19,0.15,0.13,0.1,683dd6e20204744e18f1fe6bab53201a5f76746f,http://2018.163.com/18/0630/22/DLJ70UV1000598U2.html
0.127,0.45,0.31,0.23,0.08,0.08,da2680df,http://mobile2.itanzi.com/api2/a/919028?for=rss&rss=chouti
0.11000000000000001,0.25,0.18,0.14,0.14,0.11,b3e2d87d,http://world.huanqiu.com/exclusive/2018-06/12360232.html
0.275,0.59,0.5,0.29,0.26,0.24,2828c8c0,http://news.mtime.com/2018/07/03/1582051.html
0.18400000000000002,0.3,0.26,0.25,0.25,0.22,621QADQR44N8G,http://www.ifanr.com/1054676?utm_source=rss&utm_medium=rss&utm_campaign=
0.259,0.36,0.35000000000000003,0.34,0.31,0.23,5eea9d61435b4100090b82276c559f64f322f717,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-23/doc-iheirxye4823208.shtml
0.19400000000000003,0.39,0.36,0.32,0.3,0.15,1741be8905cc895bb8a06eff46c4ac2df56eec09,http://www.tmtpost.com/3330561.html
0.20800000000000002,0.55,0.42,0.3,0.3,0.17,7f766aed8b62e2ff1e35a7b6e696dd86d2f65b02,https://mp.weixin.qq.com/s/0N0TPnCcwGWKmYNAuad11Q
0.15999999999999998,0.6,0.36,0.26,0.14,0.1,8f4ad9e3f914fc59e0898de82711b227d270ff0c,http://www.techweb.com.cn/tele/2018-07-05/2682804.shtml
0.177,0.39,0.33,0.32,0.17,0.14,7f766aed8b62e2ff1e35a7b6e696dd86d2f65b02,http://news.sina.com.cn/gov/2018-06-21/doc-ihefphqk9182768.shtml
0.1657142857142857,0.33,0.26,0.18,0.17,0.14,e4cc7162a96ec636d3890246fc1c4d1424542e6a,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-26/doc-ihencxtu0899336.shtml
0.015,0.04,-0.01,,,,988fe0d0,https://www.jiemian.com/article/2262121.html
0.06799999999999999,0.21,0.2,0.11,0.09,0.07,360d012,https://www.jiemian.com/article/2253915.html
0.13,0.34,0.22,0.2,0.14,0.09,203cbba573748836566818413dddc1fb87a41695,http://m2.people.cn/r/MV8wXzExMTg0OTAxXzY3Nl8xNTI5Nzk2NTQ4
-100.0,,,,,,da4080c0,https://fd.zaih.com/topline/nbswczdmnfxgkljrguztamjqg4ytmnbogy2tcmzugq?utm_source=chouti
-100.0,,,,,,4317a7ac05ab73d4d8a6a3740e199d9d2b44b4a6,https://www.bilibili.com/video/av25851457/
0.21999999999999997,0.47000000000000003,0.37,0.29,0.27,0.24,D5F7N18316007205,http://bbs.tianya.cn/post-funinfo-7653656-1.shtml?event=rss%7Crss_web
0.251,0.4,0.35000000000000003,0.31,0.28,0.25,fa543b7c,http://news.sina.com.cn/o/2018-06-22/doc-ihefphqm3456633.shtml
0.24900000000000005,0.36,0.34,0.34,0.32,0.26,d709488,http://world.huanqiu.com/exclusive/2018-06/12367381.html
0.08399999999999999,0.46,0.18,0.13,0.08,0.07,98895a41535a584e32,http://world.huanqiu.com/article/2018-06/12320742.html
0.25099999999999995,0.5,0.44,0.43,0.38,0.37,988919394d3648535a,http://news.kedo.gov.cn/c/2018-06-25/920246.shtml
0.207,0.36,0.36,0.33,0.25,0.21,9f9c0404fc6f89491d1ced67b66f3939c2d1e305,https://wallstreetcn.com/articles/3346826
0.10900000000000001,0.35000000000000003,0.17,0.15,0.12,0.12,SJE5T17812001022,https://www.ettoday.net/news/20180627/1200103.htm?from=chouti_et_news
0.252,0.63,0.35000000000000003,0.34,0.33,0.29,95c6b8f6f82f7cd377ac6f9c712dc9b2ed858a59,http://house.people.com.cn/n1/2018/0703/c164220-30106979.html
0.18000000000000002,0.44,0.36,0.28,0.23,0.14,64bc752dc89aa11f1fda132dce054710c3344909,https://www.jiemian.com/article/2274423.html
0.197,0.43,0.36,0.3,0.24,0.16,250a6899e72fd563f707113ba1570a60b19b65ca,https://mp.weixin.qq.com/s/yb-aEpfPzlI-9-xxwby4Tw
0.21000000000000002,0.36,0.27,0.25,0.23,0.23,1284b4589b83f0aa3808181f35f17f2fdfe43831,http://news.163.com/18/0701/02/DLJKGJQQ00018AOP.html
0.021000000000000005,0.35000000000000003,0.07,0.07,0.05,0.03,0d01e5e1795ff784173bfc8fffc6989248139f18,https://www.zuinow.com/n9324828.html
-100.0,,,,,,d6f7aa3585fcf7819b43dfb670193d5500199928,https://china.kyodonews.net/news/2018/06/bd5dbfe05c9e--.html
0.1,0.1,,,,,ef04368244052ff3cfb5f30310ae73492c44cbb4,http://www.thepaper.cn/newsDetail_forward_2215090
0.16799999999999998,0.36,0.34,0.3,0.17,0.16,IVS48SRGLFUKSSPN,https://www.thepaper.cn/newsDetail_forward_2211130
-100.0,,,,,,e36d1f512fe372180088accbf13ba081dfe869a9,https://china.kyodonews.net/news/2018/07/b936d9fd4ee8-2.html
0.15099999999999997,0.4,0.33,0.24,0.23,0.17,6869ff4cdf891c55ea5532c66214b7a26378b768,http://news.ifeng.com/a/20180624/58867117_0.shtml
0.16,0.35000000000000003,0.3,0.25,0.24,0.19,f075d254337e8c6d0e89b85b125764c012c0695f,http://news.enorth.com.cn/system/2018/06/26/035739307.shtml
0.24500000000000005,0.54,0.39,0.39,0.29,0.28,92410d1723bd57d28d144f1d81b7b2a901fe903d,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-28/doc-iheqpwqx9007148.shtml
0.215,0.38,0.36,0.26,0.22,0.19,e434acdd,http://tech.ifeng.com/a/20180625/45037716_0.shtml
